id,fullname,fullname-revised,name,name-revised
WOS:000317030500661,"Brown, Joshua|Jahn, Andrew|Nee, Derek","Brown, Joshua W.|Jahn, Andrew|Nee, Derek","Brown, J|Jahn, A|Nee, D","Brown, JW|Jahn, A|Nee, D"
WOS:000317257800010,"Cyders, Melissa A.|Dir, Allyson L.|Karyadi, Kenny","Cyders, Melissa A.|Dir, Allyson L.|Karyadi, Kenny","Cyders, MA|Dir, AL|Karyadi, K","Cyders, MA|Dir, AL|Karyadi, K"
WOS:000317661300017,"Anckarsater, Henrik|D'Onofrio, Brian M.|Donahue, Kelly L.|Gumpert, Clara Hellner|Langstrom, Niklas|Lichtenstein, Paul|Lundstrom, Sebastian","Anckarsater, Henrik|D'Onofrio, Brian M.|Donahue, Kelly L.|Gumpert, Clara Hellner|Langstorm, Niklas|Lichtenstein, Paul|Lundstrom, Sebastian","Anckarsater, H|D'Onofrio, BM|Donahue, KL|Gumpert, CH|Langstrom, N|Lichtenstein, P|Lundstrom, S","Anckarsater, H|D'Onofrio, BM|Donahue, KL|Gumpert, CH|Langstrom, N|Lichtenstein, P|Lundstrom, S"
WOS:000317717300093,"Bradshaw, Heather|Chen, Hongmei|Jew, Chris P.|Lu, Hui-Chen|Mackie, Ken|Spencer, Corinne|Straiker, Alex|Sun, Hao|Wager-Miller, James|Wu, Chia-Shan|Zhu, Jie","Bradshaw, Heather|Chen, Hongmei|Jew, Chris P.|Lu, Hui-Chen|Mackie, Ken|Spencer, Corinne|Straiker, Alex J.|Sun, Hao|Wager-Miller, James|Wu, Chia-Shan|Zhu, Jie","Bradshaw, H|Chen, HM|Jew, CP|Lu, HC|Mackie, K|Spencer, C|Straiker, A|Sun, H|Wager-Miller, J|Wu, CS|Zhu, J","Bradshaw, H|Chen, HM|Jew, CP|Lu, HC|Mackie, K|Spencer, C|Straiker, AJ|Sun, H|Wager-Miller, J|Wu, CS|Zhu, J"
WOS:000318463800003,"Meyerson, Beth E.|Richey-Smith, Carriann|Ryder, Priscilla T.","Meyerson, Beth E.|Richey-Smith, Carriann|Ryder, Priscilla T.","Meyerson, BE|Richey-Smith, C|Ryder, PT","Meyerson, BE|Richey-Smith, C|Ryder, PT"
WOS:000318998300084,"Cyders, M. A.|Karyadi, K. A.","Cyders, Melissa A.|Karyadi, K. A.","Cyders, MA|Karyadi, KA","Cyders, MA|Karyadi, KA"
WOS:000318998300115,"Coskunpinar, A.|Cyders, M. A.","Coskunpinar, A.|Cyders, Melissa A.","Coskunpinar, A|Cyders, MA","Coskunpinar, A|Cyders, MA"
WOS:000318998300297,"Coskunpinar, A.|Cyders, M. A.|Dir, A. L.","Coskunpinar, A.|Cyders, Melissa A.|Dir, A. L.","Coskunpinar, A|Cyders, MA|Dir, AL","Coskunpinar, A|Cyders, MA|Dir, AL"
WOS:000318998300451,"Boehm, S. L., II|Fritz, B. M.","Boehm, Stephen L.|Fritz, Brandon M.","Boehm, SL|Fritz, BM","Boehm, SL|Fritz, BM"
WOS:000318998300664,"Boehm, S. L., II|Kasten, C. R.","Boehm, Stephen L.|Kasten, Chelsea R.","Boehm, SL|Kasten, CR","Boehm, SL|Kasten, CR"
WOS:000318998300801,"Coskunpinar, A.|Cyders, M. A.|Dzemidzic, M.|Eiler, W. J.|Kareken, D.|Karyadi, K.","Coskunpinar, A.|Cyders, Melissa A.|Dzemidzic, M.|Eiler, W. J.|Kareken, D.|Karyadi, K.","Coskunpinar, A|Cyders, MA|Dzemidzic, M|Eiler, WJ|Kareken, D|Karyadi, K","Coskunpinar, A|Cyders, MA|Dzemidzic, M|Eiler, WJ|Kareken, D|Karyadi, K"
WOS:000318998301075,"Boehm, S. L., II|Masopust, J. A.|Melon, L. C.|Runkel, M. B.","Boehm, Stephen L.|Masopust, J. A.|Melon, Laverne C.|Runkel, M. B.","Boehm, SL|Masopust, JA|Melon, LC|Runkel, MB","Boehm, SL|Masopust, JA|Melon, LC|Runkel, MB"
WOS:000319090200048,"Coskunpinar, Ayca|Cyders, Melissa A.|Dir, Allyson L.","Coskunpinar, Ayca|Cyders, Melissa A.|Dir, Allyson L.","Coskunpinar, A|Cyders, MA|Dir, AL","Coskunpinar, A|Cyders, MA|Dir, AL"
WOS:000319127400004,"Coyne, Claire A.|D'Onofrio, Brian M.|Langstrom, Niklas|Lichtenstein, Paul","Coyne, Claire A.|D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul","Coyne, CA|D'Onofrio, BM|Langstrom, N|Lichtenstein, P","Coyne, CA|D'Onofrio, BM|Langstrom, N|Lichtenstein, P"
WOS:000319192100008,"Dabade, Tushar S.|Davis, Scott A.|Feldman, Steven R.|Fleischer, Alan B., Jr.|Kokkonen, Erik W. J.|Lin, Hsien-Chang","Dabade, Tushar S.|Davis, Scott A.|Feldman, Steven R.|Fleischer, Alan B., Jr.|Kokkonen, Erik W. J.|Lin, Hsien-Chang","Dabade, TS|Davis, SA|Feldman, SR|Fleischer, AB|Kokkonen, EWJ|Lin, HC","Dabade, TS|Davis, SA|Feldman, SR|Fleischer, AB|Kokkonen, EWJ|Lin, HC"
WOS:000319241100023,"Bates, John E.|Coyne, Claire A.|D'Onofrio, Brian M.|Dodge, Kenneth A.|Lansford, Jennifer E.|Petersen, Isaac T.|Pettit, Gregory S.|Van Hulle, Carol A.","Bates, John E.|Coyne, Claire A.|D'Onofrio, Brian M.|Dodge, Kenneth A.|Lansford, Jennifer E.|Petersen, Isaac T.|Pettit, Gregory S.|Van Hulle, Carol A.","Bates, JE|Coyne, CA|D'Onofrio, BM|Dodge, KA|Lansford, JE|Petersen, IT|Pettit, GS|Van Hulle, CA","Bates, JE|Coyne, CA|D'Onofrio, BM|Dodge, KA|Lansford, JE|Petersen, IT|Pettit, GS|Van Hulle, CA"
WOS:000319477200010,"Bradshaw, Heather|Caldwell, Meggie D.|Hu, Sherry Shu-Jung|Kelly, Melanie E. M.|Straiker, Alex|Viswanathan, Suresh","Bradshaw, Heather|Caldwell, Meggie D.|Hu, Sherry Shu-Jung|Kelly, Melanie E. M.|Straiker, Alex J.|Viswanathan, Suresh","Bradshaw, H|Caldwell, MD|Hu, SSJ|Kelly, MEM|Straiker, A|Viswanathan, S","Bradshaw, H|Caldwell, MD|Hu, SSJ|Kelly, MEM|Straiker, AJ|Viswanathan, S"
WOS:000319757000008,"Al-Dabagh, Amir|Balkrishnan, Rajesh|Chang, Jongwha|Davis, Scott A.|Feldman, Steven R.|Lin, Hsien-Chang|Tan, Xi","Al-Dabagh, Amir|Balkrishnan, Rajesh|Chang, Jongwha|Davis, Scott A.|Feldman, Steven R.|Lin, Hsien-Chang|Tan, Xi","Al-Dabagh, A|Balkrishnan, R|Chang, J|Davis, SA|Feldman, SR|Lin, HC|Tan, X","Al-Dabagh, A|Balkrishnan, R|Chang, J|Davis, SA|Feldman, SR|Lin, HC|Tan, X"
WOS:000319860502532,"Blume, Lawrence C.|Chen, Ching-Kang|Howlett, Allyn C.|Jacob, Joanna C.|Mackie, Ken|Selley, Dana E.|Shim, Hoon|Sim-Selley, Laura J.|Smith, Tricia H.|Straiker, Alex","Blume, Lawrence C.|Chen, Ching-Kang|Howlett, Allyn C.|Jacob, Joanna C.|Mackie, Ken|Selley, Dana E.|Shim, Hoon|Sim-Selley, Laura J.|Smith, Tricia H.|Straiker, Alex J.","Blume, LC|Chen, CK|Howlett, AC|Jacob, JC|Mackie, K|Selley, DE|Shim, H|Sim-Selley, LJ|Smith, TH|Straiker, A","Blume, LC|Chen, CK|Howlett, AC|Jacob, JC|Mackie, K|Selley, DE|Shim, H|Sim-Selley, LJ|Smith, TH|Straiker, AJ"
WOS:000319927200003,"Brown, Joshua W.","Brown, Joshua W.","Brown, JW","Brown, JW"
WOS:000319990900018,"Coy, Kelsey|Meyerson, Beth E.|Ryder, Priscilla T.|von Hippel, Christiana","Coy, Kelsey|Meyerson, Beth E.|Ryder, Priscilla T.|von Hippel, Christiana","Coy, K|Meyerson, BE|Ryder, PT|von Hippel, C","Coy, KC|Meyerson, BE|Ryder, PT|von Hippel, C"
WOS:000320168600018,"Efthimiadis, Efthimis N.|Embi, Peter J.|Hammond, Kenric W.|Hedeen, Ashley N.|Thielke, Stephen M.|Weir, Charlene","Efthimiadis, Efthimis N.|Embi, Peter J.|Hammond, Kenric W.|Hedeen, Ashley N.|Thielke, Stephen M.|Weir, Charlene R.","Efthimiadis, EN|Embi, PJ|Hammond, KW|Hedeen, AN|Thielke, SM|Weir, C","Efthimiadis, EN|Embi, PJ|Hammond, KW|Hedeen, AN|Thielke, SM|Weir, CR"
WOS:000320632300009,"Guindon, Josee|Hohmann, Andrea G.","Guindon, Josee|Hohmann, Andrea G.","Guindon, J|Hohmann, AG","Guindon, J|Hohmann, AG"
WOS:000320712700011,"Aisen, P. S.|Baldwin, C. T.|Corneveaux, J. J.|Farlow, M. R.|Farrer, L. A.|Foroud, T.|Furney, S. J.|Ghetti, B.|Green, R. C.|Huentelman, M. J.|Inlow, M. H.|Jack, C. R.|Kim, S.|Kloszewska, I.|Lin, H.|Liu, Y.|Lovestone, S.|Lunetta, K.|McDonald, B. C.|Mecocci, P.|Nho, K.|Petersen, R. C.|Ramanan, V. K.|Reiman, R. A.|Risacher, S. L.|Saykin, A. J.|Shen, L.|Simmons, A.|Siniard, A. L.|Soininen, H.|Swaminathan, S.|Tsolaki, M.|Vellas, B.|Weiner, M. W.","Aisen, P. S.|Baldwin, C. T.|Corneveaux, J. J.|Farlow, M. R.|Farrer, L. A.|Foroud, T.|Furney, S. J.|Ghetti, B.|Green, R. C.|Huentelman, M. J.|Inlow, M. H.|Jack, C. R.|Kim, S.|Kloszewska, I.|Lin, Hsien Chang|Liu, Y.|Lovestone, S.|Lunetta, K.|McDonald, B. C.|Mecocci, P.|Nho, K.|Petersen, R. C.|Ramanan, V. K.|Reiman, R. A.|Risacher, S. L.|Saykin, A. J.|Shen, L.|Simmons, A.|Siniard, A. L.|Soininen, H.|Swaminathan, S.|Tsolaki, M.|Vellas, B.|Weiner, M. W.","Aisen, PS|Baldwin, CT|Corneveaux, JJ|Farlow, MR|Farrer, LA|Foroud, T|Furney, SJ|Ghetti, B|Green, RC|Huentelman, MJ|Inlow, MH|Jack, CR|Kim, S|Kloszewska, I|Lin, H|Liu, Y|Lovestone, S|Lunetta, K|McDonald, BC|Mecocci, P|Nho, K|Petersen, RC|Ramanan, VK|Reiman, RA|Risacher, SL|Saykin, AJ|Shen, L|Simmons, A|Siniard, AL|Soininen, H|Swaminathan, S|Tsolaki, M|Vellas, B|Weiner, MW","Aisen, PS|Baldwin, CT|Corneveaux, JJ|Farlow, MR|Farrer, LA|Foroud, T|Furney, SJ|Ghetti, B|Green, RC|Huentelman, MJ|Inlow, MH|Jack, CR|Kim, S|Kloszewska, I|Lin, HC|Liu, Y|Lovestone, S|Lunetta, K|McDonald, BC|Mecocci, P|Nho, K|Petersen, RC|Ramanan, VK|Reiman, RA|Risacher, SL|Saykin, AJ|Shen, L|Simmons, A|Siniard, AL|Soininen, H|Swaminathan, S|Tsolaki, M|Vellas, B|Weiner, MW"
WOS:000321132600012,"Aalsma, Matthew C.|Azzouz, Faouzi|Fortenberry, J. Dennis|LeJeune, Brenna C.|Zimet, Gregory D.","Aalsma, Matthew C.|Azzouz, Faouzi|Fortenberry, J. Dennis|LeJeune, Brenna C.|Zimet, Gregory D.","Aalsma, MC|Azzouz, F|Fortenberry, JD|LeJeune, BC|Zimet, GD","Aalsma, MC|Azzouz, F|Fortenberry, JD|LeJeune, BC|Zimet, GD"
WOS:000321702500028,"Class, Quetzal A.|D'Onofrio, Brian M.|Khashan, Ali S.|Langstrom, Niklas|Lichtenstein, Paul","Class, Quetzal A.|D'Onofrio, Brian M.|Khashan, Ali S.|Langstorm, Niklas|Lichtenstein, Paul","Class, QA|D'Onofrio, BM|Khashan, AS|Langstrom, N|Lichtenstein, P","Class, QA|D'Onofrio, BM|Khashan, AS|Langstrom, N|Lichtenstein, P"
WOS:000321831100014,"Jain, Tarun|Mackie, Ken|Straiker, Alex|Wager-Miller, Jim","Jain, Tarun|Mackie, Ken|Straiker, Alex J.|Wager-Miller, Jim","Jain, T|Mackie, K|Straiker, A|Wager-Miller, J","Jain, T|Mackie, K|Straiker, AJ|Wager-Miller, J"
WOS:000322661100012,"Brown, Joshua W.|Nee, Derek Evan","Brown, Joshua W.|Nee, Derek Evan","Brown, JW|Nee, DE","Brown, JW|Nee, DE"
WOS:000322918900001,"Applegate, Amy G.|Ballard, Robin H.|Bates, John E.|D'Onofrio, Brian M.|Holtzworth-Munroe, Amy","Applegate, Amy G.|Ballard, Robin H.|Bates, John E.|D'Onofrio, Brian M.|Holtzworth-Munroe, Amy","Applegate, AG|Ballard, RH|Bates, JE|D'Onofrio, BM|Holtzworth-Munroe, A","Applegate, AG|Ballard, RH|Bates, JE|D'Onofrio, BM|Holtzworth-Munroe, A"
WOS:000323313400002,"Coskunpinar, Ayca|Cyders, Melissa A.|Dir, Allyson L.|Steiner, Jennifer L.","Coskunpinar, Ayca|Cyders, Melissa A.|Dir, Allyson L.|Steiner, Jennifer L.","Coskunpinar, A|Cyders, MA|Dir, AL|Steiner, JL","Coskunpinar, A|Cyders, MA|Dir, AL|Steiner, JL"
WOS:000323381900009,"Burkhauser, Richard V.|Larrimore, Jeff|Simon, Kosali","Burkhauser, Richard V.|Larrimore, Jeff|Simon, Kosali I.","Burkhauser, RV|Larrimore, J|Simon, K","Burkhauser, RV|Larrimore, J|Simon, K"
WOS:000323676600001,"Coskunpinar, Ayca|Cyders, Melissa A.|Dir, Allyson L.","Coskunpinar, Ayca|Cyders, Melissa A.|Dir, Allyson L.","Coskunpinar, A|Cyders, MA|Dir, AL","Coskunpinar, A|Cyders, MA|Dir, AL"
WOS:000323737700004,"Bucholz, Kathleen|Edenberg, Howard|Kramer, John|Kuperman, Samuel|Nurnberger, John I., Jr.|Perry, Brea L.|Pescosolido, Bernice A.|Schuckit, Marc Alan","Bucholz, Kathleen|Edenberg, Howard|Kramer, John|Kuperman, Samuel|Nurnberger, John I., Jr.|Perry, Brea L.|Pescosolido, Bernice A.|Schuckit, Marc Alan","Bucholz, K|Edenberg, H|Kramer, J|Kuperman, S|Nurnberger, JI|Perry, BL|Pescosolido, BA|Schuckit, MA","Bucholz, K|Edenberg, H|Kramer, J|Kuperman, S|Nurnberger, JI|Perry, BL|Pescosolido, BA|Schuckit, MA"
WOS:000323853300001,"Mackie, Ken|Min, Kyung-Tai|Straiker, Alex","Mackie, Ken|Min, Kyung-Tai|Straiker, Alex J.","Mackie, K|Min, KT|Straiker, A","Mackie, K|Min, KT|Straiker, AJ"
WOS:000324046500025,"Beatty, Stuart J.|Embi, Peter J.|Otsuka, Shelley H.|Porter, Kyle|Tayal, Neeraj H.","Beatty, Stuart J.|Embi, Peter J.|Otsuka, Shelley H.|Porter, Kyle|Tayal, Neeraj H.","Beatty, SJ|Embi, PJ|Otsuka, SH|Porter, K|Tayal, NH","Beatty, SJ|Embi, PJ|Otsuka, SH|Porter, K|Tayal, NH"
WOS:000324608000007,"Coyne, Claire A.|D'Onofrio, Brian M.|Fontaine, Nathalie M. G.|Langstrom, Niklas|Lichtenstein, Paul","Coyne, Claire A.|D'Onofrio, Brian M.|Fontaine, Nathalie M. G.|Langstorm, Niklas|Lichtenstein, Paul","Coyne, CA|D'Onofrio, BM|Fontaine, NMG|Langstrom, N|Lichtenstein, P","Coyne, CA|D'Onofrio, BM|Fontaine, NMG|Langstrom, N|Lichtenstein, P"
WOS:000324831300007,"Chae, H.|Evans, J.|Gray, J. W.|Gu, F.|Huang, R-L|Huang, T. H-M|Huang, Y-W|Kim, S.|Lai, H-C|Lin, H.|Liu, Y.|Miller, D.|Nephew, K. P.|Pilrose, J.|Rao, X.|Rhee, J-K|Yan, P.","Chae, H.|Evans, J.|Gray, J. W.|Gu, F.|Huang, R-L|Huang, T. H-M|Huang, Y-W|Kim, S.|Lai, H-C|Lin, Hsien Chang|Liu, Y.|Miller, D.|Nephew, K. P.|Pilrose, J.|Rao, X.|Rhee, J-K|Yan, P.","Chae, H|Evans, J|Gray, JW|Gu, F|Huang, RL|Huang, THM|Huang, YW|Kim, S|Lai, HC|Lin, H|Liu, Y|Miller, D|Nephew, KP|Pilrose, J|Rao, X|Rhee, JK|Yan, P","Chae, H|Evans, J|Gray, JW|Gu, F|Huang, RL|Huang, THM|Huang, YW|Kim, S|Lai, HC|Lin, HC|Liu, Y|Miller, D|Nephew, KP|Pilrose, J|Rao, X|Rhee, JK|Yan, P"
WOS:000325167800021,"D'Onofrio, Brian|Franck, Johan|Hallqvist, Johan|Langstrom, Niklas|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, Brian M.|Franck, Johan|Hallqvist, Johan|Langstorm, Niklas|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, B|Franck, J|Hallqvist, J|Langstrom, N|Lichtenstein, P|Sariaslan, A","D'Onofrio, BM|Franck, J|Hallqvist, J|Langstrom, N|Lichtenstein, P|Sariaslan, A"
WOS:000325264000021,"Olafsdottir, Sigrun|Pescosolido, Bernice A.","Olafsdottir, Sigrun|Pescosolido, Bernice A.","Olafsdottir, S|Pescosolido, BA","Olafsdottir, S|Pescosolido, BA"
WOS:000325359201205,"Embi, Peter J.|Myslinski, Rachel|Stephens, William","Embi, Peter J.|Myslinski, Rachel|Stephens, William","Embi, PJ|Myslinski, R|Stephens, W","Embi, PJ|Myslinski, R|Stephens, W"
WOS:000325783000001,"Coskunpinar, Ayca|Cyders, Melissa A.","Coskunpinar, Ayca|Cyders, Melissa A.","Coskunpinar, A|Cyders, MA","Coskunpinar, A|Cyders, MA"
WOS:000326117800009,"Boehm, Stephen L., II|Linsenbardt, David N.","Boehm, Stephen L.|Linsenbardt, David N.","Boehm, SL|Linsenbardt, DN","Boehm, SL|Linsenbardt, DN"
WOS:000326387500004,"Aalsma, Matthew C.|Neff, Mallery R.|Rosenman, Marc B.|Wiehe, Sarah E.","Aalsma, Matthew C.|Neff, Mallery R.|Rosenman, Marc B.|Wiehe, Sarah E.","Aalsma, MC|Neff, MR|Rosenman, MB|Wiehe, SE","Aalsma, MC|Neff, MR|Rosenman, MB|Wiehe, SE"
WOS:000326538400001,"Antwi, Yaa Akosa|Moriya, Asako S.|Simon, Kosali","Antwi, Yaa Akosa|Moriya, Asako S.|Simon, Kosali I.","Antwi, YA|Moriya, AS|Simon, K","Antwi, YA|Moriya, AS|Simon, K"
WOS:000326895400031,"Chang, Zheng|D'Onofrio, Brian|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul","Chang, Zheng|D'Onofrio, Brian M.|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul","Chang, Z|D'Onofrio, B|Langstrom, N|Larsson, H|Lichtenstein, P","Chang, Z|D'Onofrio, BM|Langstrom, N|Larsson, H|Lichtenstein, P"
WOS:000326895400081,"D'Onofrio, Brian|Kuja-Halkola, Ralf|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul","D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul","D'Onofrio, B|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P","D'Onofrio, BM|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P"
WOS:000326895400083,"D'Onofrio, Brian|Landen, Mikael|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, Brian M.|Landen, Mikael|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, B|Landen, M|Lichtenstein, P|Sariaslan, A","D'Onofrio, BM|Landen, M|Lichtenstein, P|Sariaslan, A"
WOS:000326895400084,"Chang, Zheng|D'Onofrio, Brian|Larsson, Henrik|Lichtenstein, Paul","Chang, Zheng|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul","Chang, Z|D'Onofrio, B|Larsson, H|Lichtenstein, P","Chang, Z|D'Onofrio, BM|Larsson, H|Lichtenstein, P"
WOS:000327313100004,"Fortenberry, J. Dennis|Kwan, Mei-Po|Wiehe, Sarah E.|Wilson, Jeff","Fortenberry, J. Dennis|Kwan, Mei-Po|Wiehe, Sarah E.|Wilson, Jeffery S.","Fortenberry, JD|Kwan, MP|Wiehe, SE|Wilson, J","Fortenberry, JD|Kwan, MP|Wiehe, SE|Wilson, JS"
WOS:000327442101422,"Alder, C. A.|Austrom, M. G.|Boustani, M.|Cottingham, A. H.|LaMantia, M.|Litzelman, D.","Alder, C. A.|Austrom, Mary Guerriero|Boustani, Malaz A.|Cottingham, Ann H.|LaMantia, M.|Litzelman, Debra K.","Alder, CA|Austrom, MG|Boustani, M|Cottingham, AH|LaMantia, M|Litzelman, D","Alder, CA|Austrom, MG|Boustani, MA|Cottingham, AH|LaMantia, M|Litzelman, DK"
WOS:000327999800052,"Cooks, R. Graham|Manicke, Nicholas E.|McLuckey, Morgan N.|Ouyang, Zheng|Park, Jonghyuck|Ren, Yue|Shi, Riyi|Wang, He|Zheng, Lingxing","Cooks, R. Graham|Manicke, Nicholas E.|McLuckey, Morgan N.|Ouyang, Zheng|Park, Jonghyuck|Ren, Yue|Shi, Riyi|Wang, He|Zheng, Lingxing","Cooks, RG|Manicke, NE|McLuckey, MN|Ouyang, Z|Park, J|Ren, Y|Shi, RY|Wang, H|Zheng, LX","Cooks, RG|Manicke, NE|McLuckey, MN|Ouyang, Z|Park, J|Ren, Y|Shi, RY|Wang, H|Zheng, LX"
WOS:000328246400009,"Chen, Qi|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Skoglund, Charlotte","Chen, Qi|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Skoglund, Charlotte","Chen, Q|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Skoglund, C","Chen, Q|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Skoglund, C"
WOS:000328480800002,"Abromitis, Rebecca|Liu, Kaihong|Schleyer, Titus L.|Song, Mei","Abromitis, Rebecca|Liu, Kaihong|Schleyer, Titus K. L.|Song, Mei","Abromitis, R|Liu, KH|Schleyer, TL|Song, M","Abromitis, R|Liu, KH|Schleyer, TK|Song, M"
WOS:000328713800020,"Aalsma, Matthew C.|Downs, Sarah M.|Fortenberry, J. Dennis|Hensel, Devon J.|Orr, Don P.|Woodrome, Stacy E.|Zimet, Gregory D.","Aalsma, Matthew C.|Downs, Sarah M.|Fortenberry, J. Dennis|Hensel, Devon J.|Orr, Donald P.|Woodrome, Stacy E.|Zimet, Gregory D.","Aalsma, MC|Downs, SM|Fortenberry, JD|Hensel, DJ|Orr, DP|Woodrome, SE|Zimet, GD","Aalsma, MC|Downs, SM|Fortenberry, JD|Hensel, DJ|Orr, DP|Woodrome, SE|Zimet, GD"
WOS:000328948700016,"Class, Quetzal A.|D'Onofrio, Brian M.|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul|Rickert, Martin E.","Class, Quetzal A.|D'Onofrio, Brian M.|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Rickert, Martin","Class, QA|D'Onofrio, BM|Langstrom, N|Larsson, H|Lichtenstein, P|Rickert, ME","Class, QA|D'Onofrio, BM|Langstrom, N|Larsson, H|Lichtenstein, P|Rickert, ME"
WOS:000329044500025,"Bogg, Tim|Brown, Joshua W.|Finn, Peter R.|Fukunaga, Rena","Bogg, Tim|Brown, Joshua W.|Finn, Peter R.|Fukunaga, Rena","Bogg, T|Brown, JW|Finn, PR|Fukunaga, R","Bogg, T|Brown, JW|Finn, PR|Fukunaga, R"
WOS:000329145500023,"Ketcham, Jonathan D.|Lin, Haizhen|Rosenquist, James N.|Simon, Kosali I.","Ketcham, Jonathan D.|Lin, Haizhen|Rosenquist, James N.|Simon, Kosali I.","Ketcham, JD|Lin, HZ|Rosenquist, JN|Simon, KI","Ketcham, JD|Lin, HZ|Rosenquist, JN|Simon, KI"
WOS:000329430300018,"Cesar-Rittenberg, Paula|Hohmann, Andrea G.|Lynch, Mary E.","Cesar-Rittenberg, Paula|Hohmann, Andrea G.|Lynch, Mary E.","Cesar-Rittenberg, P|Hohmann, AG|Lynch, ME","Cesar-Rittenberg, P|Hohmann, AG|Lynch, ME"
WOS:000329543601283,"Ali, Khashan S.|Class, Quetzal A.|D'Onofrio, Brian M.|Niklas, Langstrom|Paul, Lichtenstein","Ali, Khashan S.|Class, Quetzal A.|D'Onofrio, Brian M.|Niklas, Langstrom|Paul, Lichtenstein","Ali, KS|Class, QA|D'Onofrio, BM|Niklas, L|Paul, L","Ali, KS|Class, QA|D'Onofrio, BM|Niklas, L|Paul, L"
WOS:000329885900032,"Boehm, Stephen L., II|Grahame, Nicholas J.|Kasten, Chelsea R.|Matson, Liana M.","Boehm, Stephen L.|Grahame, Nicholas J.|Kasten, Chelsea R.|Matson, Liana M.","Boehm, SL|Grahame, NJ|Kasten, CR|Matson, LM","Boehm, SL|Grahame, NJ|Kasten, CR|Matson, LM"
WOS:000329993700007,"Coy, Kelsey C.|Meyerson, Beth E.|Ryder, Priscilla T.|von Hippel, Christiana D. J.","Coy, Kelsey C.|Meyerson, Beth E.|Ryder, Priscilla T.|von Hippel, Christiana D. J.","Coy, KC|Meyerson, BE|Ryder, PT|von Hippel, CDJ","Coy, KC|Meyerson, BE|Ryder, PT|von Hippel, CDJ"
WOS:000330266400015,"Coskunpinar, Ayca|Cyders, Melissa A.|Dzemidzic, Mario|Eiler, William J.|Kareken, David A.|Karyadi, Kenny","Coskunpinar, Ayca|Cyders, Melissa A.|Dzemidzic, Mario|Eiler, William J.|Kareken, David A.|Karyadi, Kenny","Coskunpinar, A|Cyders, MA|Dzemidzic, M|Eiler, WJ|Kareken, DA|Karyadi, K","Coskunpinar, A|Cyders, MA|Dzemidzic, M|Eiler, WJ|Kareken, DA|Karyadi, K"
WOS:000330307800002,"Aalsma, Matthew C.|McGrew, John H.|Salyers, Michelle P.|White, Laura M.","Aalsma, Matthew C.|McGrew, John H.|Salyers, Michelle P.|White, Laura M.","Aalsma, MC|McGrew, JH|Salyers, MP|White, LM","Aalsma, MC|McGrew, JH|Salyers, MP|White, LM"
WOS:000330307800030,"D'Onofrio, Brian M.|Donahue, Kelly|Rodgers, Joseph L.|Van Hulle, Carol","D'Onofrio, Brian M.|Donahue, Kelly L.|Rodgers, Joseph L|Van Hulle, Carol A.","D'Onofrio, BM|Donahue, K|Rodgers, JL|Van Hulle, C","D'Onofrio, BM|Donahue, K|Rodgers, JL|Van Hulle, CA"
WOS:000330307800082,"Aalsma, Matthew C.|Monahan, Patrick O.|Pekins, Anthony|White, Laura M.","Aalsma, Matthew C.|Monahan, Patrick O.|Perkins, Anthony J.|White, Laura M.","Aalsma, MC|Monahan, PO|Pekins, A|White, LM","Aalsma, MC|Monahan, PO|Pekins, A|White, LM"
WOS:000330347100007,"Clark, Shaunna L.|D'Onofrio, Brian M.|Kaprio, Jaakko|Muthen, Bengt|Rose, Richard J.|Viken, Richard","Clark, Shaunna L.|D'Onofrio, Brian M.|Kaprio, Jaakko|Muthen, Bengt|Rose, Richard J.|Viken, Richard","Clark, SL|D'Onofrio, BM|Kaprio, J|Muthen, B|Rose, RJ|Viken, R","Clark, SL|D'Onofrio, BM|Kaprio, J|Muthen, B|Rose, RJ|Viken, R"
